"Index" "MMM" "AXP" "AAPL" "BA" "CAT" "CVX" "CSCO" "KO" "DIS" "DWDP" "XOM" "GE" "HD" "IBM" "INTC" "JNJ" "JPM" "MCD" "MRK" "MSFT" "NKE" "PFE" "PG" "TRV" "UTX" "UNH" "VZ" "WMT"
2013-09-30 106.204903 70.40509 55.999493 103.163528 70.409668 100.589676 20.09565 32.829884 60.284935 33.174236 72.736481 20.275536 68.542381 155.451874 19.865528 76.060791 45.471306 82.547638 41.281898 29.528688 33.144966 24.243656 64.999268 76.526474 96.447838 66.645432 37.530434 65.312408
2013-10-31 111.932716 76.49147 61.396824 114.577362 70.868782 99.314697 19.490881 34.294571 64.117584 34.098621 75.762947 22.185122 70.385834 150.440308 21.208967 81.254913 45.673363 82.813622 39.096844 31.4186 34.568588 25.897587 69.978722 77.907707 95.043434 63.527683 41.078819 67.776199
2013-11-29 119.328285 80.231888 68.082802 118.299332 71.922997 102.219093 18.359095 35.07592 65.940445 33.744419 79.563789 22.626446 72.898003 151.644882 20.856359 83.633377 50.706833 84.237747 43.206829 34.088577 36.110851 26.982479 72.985847 81.915924 99.714722 69.316467 40.354996 71.538116
2013-12-31 125.352371 84.841949 68.688881 120.273209 77.202431 104.281166 19.378565 36.053406 72.300056 38.633293 86.13456 23.981649 74.772682 158.303802 22.711031 80.920998 51.82341 83.943619 43.791218 33.444885 36.108265 26.047066 70.550682 82.202866 102.359169 70.346764 39.964626 69.893883
2014-01-31 114.573387 79.707634 61.291309 110.377487 80.887146 93.194344 19.073866 33.007496 68.71344 39.599129 78.440308 21.500498 69.787216 149.112961 21.468752 78.164429 49.379417 81.469345 46.346069 33.829311 33.449738 25.851475 66.901535 73.795563 102.55703 67.525414 39.478165 66.33213
2014-02-28 121.209885 85.576508 67.230804 114.243378 83.522797 97.138535 18.978107 33.339138 76.473396 42.383511 82.518806 21.981789 74.49118 157.13504 21.867781 81.974922 50.681686 83.018433 49.863365 34.506325 36.173565 27.533321 68.682755 76.119812 105.808075 72.187187 39.116432 66.349876
2014-03-31 122.046585 84.404602 68.572273 111.203842 85.589973 100.153854 19.517851 34.007946 75.773102 42.597954 83.727394 22.344263 72.271027 163.346741 22.795128 87.412033 54.151451 85.531235 50.058586 36.920242 34.122345 27.541889 70.376678 77.724411 105.645317 76.873428 39.108208 68.324478
2014-04-30 125.132378 82.174362 75.3881 114.331978 91.318314 105.721237 20.290489 35.881626 75.082268 43.746414 87.781761 23.207312 72.618088 166.724167 23.57233 90.135025 50.24715 88.454124 51.636967 36.388817 33.701935 26.821619 72.654861 82.729462 106.992569 70.357147 38.84547 71.25663
2014-05-30 129.031906 85.999695 84.141617 120.525246 88.571838 104.304672 21.616264 35.98719 79.501678 45.692642 86.755333 23.121008 73.275681 157.358551 24.336071 90.915535 49.879143 89.211075 51.019722 37.135349 35.756439 25.633253 71.105835 85.350708 105.609482 74.660713 41.530499 69.053299
2014-06-30 129.656509 89.16713 86.469116 113.378403 94.151451 110.896446 21.818201 37.542953 81.138824 45.433556 86.884796 22.867947 74.374794 154.721115 27.525063 93.747124 51.719196 88.604195 51.39542 37.824715 36.053989 25.67651 69.169548 86.417458 104.90976 77.008614 40.674278 67.524185
2014-07-31 127.529312 82.938133 88.953499 107.363251 87.841522 109.783669 22.32094 34.822067 81.271309 45.089233 85.383186 21.884657 74.27375 163.5979 30.188488 89.687927 52.125935 83.168694 50.409279 39.149036 35.85873 25.047754 68.59507 82.274345 95.55014 76.349228 42.364197 66.183952
2014-08-29 131.121567 84.398964 95.848152 113.679527 95.095535 110.896652 22.10861 36.975735 85.056648 47.278801 86.429886 22.60689 85.894821 165.106339 31.312902 93.578339 53.734821 83.862953 53.403263 41.46545 36.965218 25.649944 73.731712 87.005386 98.676727 81.652695 41.860065 68.35836
2014-09-30 129.009094 82.504593 94.211754 114.199493 86.341911 102.218536 22.437569 38.084278 84.252274 46.623486 81.728638 22.481918 84.703758 162.985626 31.223236 96.158432 54.448879 84.838318 53.050037 42.314297 41.977055 25.807034 74.290642 86.804794 96.501755 81.59314 42.002899 69.236626
2014-10-31 140.017853 85.028488 100.991234 111.985077 89.090515 102.758232 21.813559 37.387943 86.476158 43.920677 84.040154 22.648636 90.040451 141.151749 30.496902 97.231979 55.034107 83.871902 51.850864 42.852802 43.751194 26.138681 78.015747 93.143753 97.781158 89.880165 42.694023 69.055511
2014-11-28 146.555008 87.36335 111.69416 121.160103 88.378914 94.131203 24.639429 40.298168 87.545532 43.271637 79.816711 23.245346 91.776253 140.190079 33.621239 98.292007 54.742924 87.393784 54.052338 43.912991 46.725349 27.421425 80.840645 96.51651 101.147018 93.304703 42.982895 79.259499
2014-12-31 150.427399 87.949432 103.664352 117.210411 80.410744 96.993088 24.799883 37.952011 90.26828 40.920818 81.500496 22.383551 97.381943 138.69455 32.754765 94.950531 56.945019 84.586273 51.205898 42.663837 45.50864 27.421425 81.430672 98.324242 105.667763 95.99247 39.745796 78.190887
2015-01-30 148.578186 76.499573 110.03186 131.08847 70.831146 88.649506 23.668951 37.008152 87.17276 40.517078 77.066216 21.161179 96.871704 132.530914 29.821362 90.928055 49.801704 83.448837 54.35273 37.106987 43.662735 27.509455 75.887337 95.509659 105.465614 100.892288 39.296146 77.371483
2015-02-27 155.351593 77.352814 121.120499 136.871429 73.426323 93.143883 26.487322 38.922829 99.74649 44.17762 78.64109 23.232937 106.454948 140.973282 30.22617 93.73159 56.120789 90.056366 52.783825 40.562393 46.235172 30.478506 76.643593 99.801178 112.620659 107.900131 42.511364 76.415489
2015-03-31 151.943329 74.310577 117.32074 136.172775 70.884293 91.659576 24.899239 36.753284 100.522766 43.43647 75.496864 22.17811 105.939697 139.719696 28.426231 91.985161 55.479721 88.726936 52.247452 37.611565 47.763336 30.895899 73.771599 100.95816 108.269577 112.700951 41.806423 75.335693
2015-04-30 144.058319 73.673248 117.999596 130.057343 77.589256 96.968124 26.075008 36.762352 104.193298 46.170483 77.601891 24.207308 99.757339 149.112686 29.589828 90.705032 58.319164 87.916527 54.1381 44.993267 47.054001 30.132162 72.159531 94.403793 105.082451 106.136497 43.851967 71.48877
2015-05-29 147.462814 75.83255 123.349586 128.315735 76.196068 90.826942 26.509138 37.124897 105.774597 47.13916 76.300415 24.37715 103.897552 149.949005 31.552649 92.232239 60.642338 88.111061 55.347027 43.628426 48.66626 31.115721 71.143074 94.413116 108.835373 114.530228 42.982582 68.455849
2015-06-30 143.031891 74.206688 118.757591 126.672081 75.74955 85.06868 24.835926 35.85022 109.387634 46.692871 74.5093 23.953434 104.177551 143.770752 27.853502 89.763885 62.46769 87.321167 52.141132 41.10532 51.705807 30.02331 71.006943 90.806709 103.039223 116.727974 40.522209 65.377335
2015-07-31 140.288071 72.621727 114.847298 131.648712 70.869896 78.023003 25.902277 37.540829 115.672501 42.942486 70.936089 23.52972 109.708443 143.178543 26.507521 92.296715 63.590492 91.720764 54.000366 43.479465 55.152229 32.288719 70.179207 99.69384 93.17466 116.1539 41.157787 66.345139
2015-08-31 132.676865 73.251892 107.24485 120.091682 68.896034 72.318062 23.587296 35.932461 98.205956 39.931217 68.01123 22.375774 109.174103 131.801056 26.349207 87.220856 59.479797 88.044151 49.320213 40.785961 53.491249 29.075775 64.661873 93.521706 85.649406 110.700218 40.471676 60.070087
2015-09-30 132.331482 70.778954 104.905174 120.339813 58.909534 70.433998 23.924519 36.981186 98.514412 39.078041 67.206741 22.939856 108.816055 129.198746 27.826382 86.636162 56.57539 91.296471 45.624821 41.479473 59.16119 28.344822 65.823906 94.089996 83.19989 111.476959 38.272602 60.172169
2015-10-30 146.743561 70.213043 113.655197 136.072678 66.521729 81.149109 26.506235 39.036716 109.638245 47.621746 74.790665 26.305338 116.495087 124.840721 31.260826 93.763817 60.049149 104.009224 50.493073 49.333019 63.038868 30.519632 70.51445 106.719795 92.006966 113.177803 41.772621 53.119293
2015-11-30 147.115814 68.660416 112.995499 134.491379 66.211868 82.53788 25.036217 39.586876 109.377991 48.045712 74.457909 27.233122 126.143333 125.41803 32.327106 94.651337 62.320274 106.608376 48.968861 51.278912 63.640251 29.810795 69.09272 108.307976 90.380936 108.305893 40.498405 54.604107
2015-12-31 141.534805 66.657356 100.540207 133.696198 61.937481 81.308678 24.953531 39.902683 101.93985 47.868217 71.075119 28.545652 125.159103 123.798798 32.029583 96.035027 61.712772 110.325089 49.215 52.345066 60.430092 29.36504 73.31176 107.267479 90.399734 113.531532 41.184525 57.363499
2016-01-29 141.873077 51.499302 92.975334 111.079048 58.182884 78.154312 22.027628 39.865524 92.956573 39.053326 70.983932 26.667044 119.017082 112.257324 28.840574 97.643082 55.982773 115.592018 47.211742 51.977104 59.956318 27.736683 76.073906 101.735878 82.514351 111.138145 45.073643 62.098557
2016-02-29 148.453171 53.501518 92.855621 110.287186 63.286968 76.372246 24.24057 40.060585 92.665535 45.19957 73.744385 26.917477 117.465004 119.074615 27.753183 99.075813 52.971931 110.267014 46.783134 48.349659 59.550228 27.262087 74.770164 102.192101 91.595139 114.940536 45.759178 62.079849
2016-03-31 157.689499 59.10387 104.667839 118.462151 71.550751 87.319183 26.360926 43.424614 96.342278 47.71743 76.909454 29.36536 126.970192 137.631485 30.341854 101.891495 55.719322 118.25547 49.73016 52.48333 59.587425 27.234522 76.651276 111.542969 94.894157 124.911652 48.780926 64.566261
2016-04-29 158.399261 63.288094 90.022591 125.797211 73.362236 93.524879 25.686306 41.936249 100.17424 49.359303 81.33503 28.404684 127.407928 132.624237 28.400352 105.545265 59.904305 119.017609 51.544163 47.389889 57.134914 30.055368 75.222588 105.03447 98.942093 127.605629 46.43362 63.03907
2016-05-31 160.349457 63.607296 96.48378 118.685188 68.444366 93.422073 27.143951 41.749027 96.254967 48.186543 82.593834 27.924341 126.374672 142.414505 29.884964 106.877365 61.866352 114.849319 52.878822 50.716496 53.528839 32.169395 76.086349 109.086754 95.9823 129.534073 46.397163 67.213593
2016-06-30 166.827454 59.066811 92.367805 122.185051 71.559326 96.964714 26.807568 42.757778 94.896805 47.071812 86.973114 29.299301 122.137306 140.598862 31.029655 115.043259 58.899578 114.063217 54.589718 48.965343 53.665775 32.6422 79.494461 114.438995 97.862244 137.454163 50.900143 69.340729
2016-07-29 169.914047 62.663704 100.686714 125.750786 78.872208 94.791031 28.786722 41.154232 93.75885 50.821648 82.528885 28.982851 132.228531 148.787659 32.978466 118.770546 61.106163 111.513535 55.58466 54.237942 53.957432 34.19968 80.987457 111.727982 102.729118 139.401108 51.018093 69.293259
2016-08-31 171.816315 63.752495 103.068153 122.799171 78.10025 94.013855 29.644762 40.965584 92.302879 50.79324 81.539009 29.075926 128.945557 148.446945 34.210239 113.939423 64.478127 110.479324 59.498146 55.327034 56.037956 32.530285 82.61496 114.121735 102.182693 132.440811 48.182224 68.304756
2016-09-30 168.931015 62.255405 109.81955 124.971535 84.599869 96.20108 29.908773 40.244705 90.739418 49.51255 81.669998 27.783306 123.715439 148.418915 35.983185 112.78418 63.608871 110.192757 59.571724 55.461845 51.469807 31.660936 84.923767 110.744537 97.545456 136.915359 47.859962 68.954903
2016-10-31 158.45369 64.89402 110.29554 135.112289 80.24144 97.911621 29.167234 40.320786 90.573303 51.404018 77.964539 27.295549 117.30278 143.597733 33.23798 110.74102 66.640274 107.527725 56.049538 57.695721 49.055176 29.641815 82.766045 104.586159 98.121498 138.216049 44.792137 66.947067
2016-11-30 165.682465 70.384888 107.913071 145.033096 91.874809 105.320969 28.349638 38.695702 96.856476 53.228619 82.412056 28.852615 125.068237 152.942642 33.326374 106.997574 77.137604 114.813538 58.407207 58.415073 48.947639 30.34341 78.627731 109.584396 104.059013 155.448212 46.468353 67.339088
2016-12-30 172.271561 72.378021 113.088043 149.965149 89.163559 111.117592 28.729914 39.760189 102.624855 55.092915 85.206337 29.863598 129.591583 156.49704 34.834225 110.756416 83.026131 117.172005 56.623913 60.237511 49.869884 30.664406 80.172447 119.035728 105.894455 157.137009 49.709026 66.55957
2017-01-31 168.653824 74.943451 118.487602 157.421021 92.734077 105.122719 29.456034 39.865688 108.956436 57.413326 79.192986 28.068001 132.974411 164.539215 35.36245 108.872185 81.879471 117.990242 59.624874 62.670673 51.900787 29.956327 84.190353 114.523994 105.942741 159.159653 46.127079 64.267723
2017-02-28 180.947906 78.55423 134.338623 175.107346 93.703484 107.225029 32.773674 40.239693 108.405014 59.945557 77.468849 28.396658 140.059036 170.876617 35.015194 118.263229 87.674797 123.784889 63.356831 62.397186 56.080318 32.540913 87.525276 118.860703 109.371864 162.380173 46.710609 68.302513
2017-03-31 185.783554 77.622101 140.879517 171.833145 89.922768 102.335571 32.409306 41.059246 111.65451 61.614006 78.126175 28.387133 142.778442 165.479111 34.889442 120.527664 84.985138 125.685539 61.556763 64.230675 54.847694 32.626743 86.352768 117.854202 109.041458 161.635239 45.88237 69.92028
2017-04-28 190.153091 78.078728 140.869705 179.57663 99.955635 101.696976 32.952785 41.746147 113.830681 60.896439 77.783218 27.615534 151.792633 152.317963 34.966831 119.482536 85.143677 135.693054 60.384533 66.76635 54.532764 32.350166 84.573166 118.949242 115.63002 172.347855 43.724545 72.927391
2017-05-31 199.728439 75.802879 150.421722 183.692612 103.054199 99.631241 30.496075 43.990669 106.287918 60.081905 77.411865 26.081869 150.136734 146.455795 35.187496 124.93119 80.397171 146.321213 63.077766 68.502632 52.151077 31.440348 85.309174 122.068153 118.49958 172.643494 44.419796 76.755157
2017-06-30 203.362167 82.994987 141.815506 193.60025 105.038445 100.449615 30.273615 43.747925 104.623787 61.607449 77.633041 26.163435 150.02916 147.607239 32.878044 128.866638 89.449791 149.453537 62.546131 67.610054 58.26384 32.345524 84.398842 124.433067 119.310555 183.489883 42.534046 73.903694
2017-07-31 196.504929 84.2873 146.4534 237.372009 112.186188 105.12886 30.702894 44.7136 109.052734 63.187935 76.969513 24.807316 146.312653 138.817764 34.563847 129.285522 90.335442 151.38559 62.341198 71.307861 58.313213 31.931452 88.642616 125.967216 115.851715 189.81337 46.700027 78.112534
2017-08-31 200.729858 85.147667 162.12384 236.030182 115.671387 104.658348 31.444839 44.430725 100.392395 65.558472 74.113304 23.780537 147.443527 138.694183 34.43013 129.764816 89.439957 157.024841 62.321682 73.728958 52.330288 32.982349 90.057838 119.17173 117.685776 196.829559 46.285133 76.717133
2017-09-29 206.211807 89.459442 152.356857 250.359802 122.779633 114.266449 32.831108 44.253338 97.783386 68.096214 79.59922 23.65616 160.911865 140.682037 37.385208 127.451263 93.986244 153.795395 62.939556 73.452858 51.379005 34.71315 88.798782 121.230934 114.10762 194.546829 47.751743 76.785919
2017-10-31 226.145294 94.828163 167.106186 254.072723 134.495438 112.700752 33.626842 45.207031 97.029449 71.125771 80.929436 19.723249 163.095932 149.389816 44.660011 136.66626 99.583618 163.837067 54.151806 82.021866 54.490486 34.090839 84.901123 131.056458 117.72509 208.821213 46.742756 85.797005
2017-11-30 240.072769 97.002304 170.494751 274.073151 139.794037 116.798676 36.728584 45.369499 103.983513 71.165306 81.619621 17.893763 177.80484 150.794876 44.282272 137.424271 103.45372 169.810226 54.328743 83.414909 59.871155 35.579838 88.490288 134.143646 120.101448 227.417038 49.691639 95.545113
2017-12-29 232.400787 98.590714 167.895416 292.00473 156.066208 122.884499 37.713264 45.478539 107.510002 70.433479 81.962608 17.306772 187.406021 150.25621 45.585854 137.808945 105.849037 169.958328 55.7822 84.772621 62.18766 35.540588 90.348793 134.936798 126.153488 219.732483 51.683605 97.550186
2018-01-31 247.33992 99.028229 166.109604 350.878967 161.964523 123.041557 41.208725 47.173576 108.669998 74.745338 85.54921 16.037277 198.648605 160.324219 47.541225 136.299866 115.086388 168.990646 58.736362 94.157661 67.824814 36.345207 85.548363 149.142761 136.47757 235.998627 53.398113 105.304802
2018-02-28 233.910217 97.145302 177.435791 360.412079 153.855362 110.952492 44.422886 42.841816 103.160004 69.882202 74.980003 14.11 180.227386 154.119141 49.00716 128.923828 114.917252 156.744324 53.749969 93.365318 66.641708 35.958981 77.800064 138.279373 133.984131 225.413666 47.14677 88.916382
2018-03-29 218.028839 92.931122 167.135513 326.252502 146.641678 113.054169 42.547958 43.43 100.440002 63.331367 73.861343 13.48 177.24765 151.745483 51.781151 127.206558 109.415154 155.392914 54.470001 90.876106 66.254936 35.146908 78.553093 138.860001 125.114166 214 47.225777 88.413002
2018-04-30 193.069534 98.75 164.625183 331.904297 144.360001 124.028473 44.290001 43.209999 100.330002 62.864162 76.969833 14.07 183.771118 143.368484 51.323788 125.558784 108.779999 166.383102 58.869999 93.116394 68.199501 36.256081 72.339996 131.600006 119.475975 236.399994 49.349998 87.906197
2018-05-30 198.679993 98.989998 187.5 358.190002 155.460007 125.160004 42.849998 43.130001 99.980003 64.790001 81.5 14.17 187.089996 142.619995 55.68 120.970001 108.349998 160.798584 59.720001 98.949997 72.028809 36.049999 74.889999 130.169998 126.199997 244.940002 48.599998 84.120003
